Option Name,Developer,Contact,Address,Wi-Fi,Year Built,Units,URL
1565-1593 Arlington Ave,,,"1565-1593 Arlington Ave, Columbus, OH 43212",False,1973,18,https://www.apartments.com/1565-1593-arlington-ave-columbus-oh/dfrre0k/
1816-1822 Milden Rd,,,"1816-1822 Milden Rd, Columbus, OH 43221",False,1954,,https://www.apartments.com/1816-1822-milden-rd-columbus-oh/y9pejss/
953-979 N 4th St,,,"953-979 N 4th St, Columbus, OH 43201",False,1915,14,https://www.apartments.com/953-979-n-4th-st-columbus-oh/07n6vc3/
1852-1858 Langham Rd,,,"1852-1858 Langham Rd, Columbus, OH 43221",False,1953,,https://www.apartments.com/1852-1858-langham-rd-columbus-oh/7twxqcz/
3248-3252 Indianola Ave,,,"3248-3252 Indianola Ave, Columbus, OH 43202",False,1938,,https://www.apartments.com/3248-3252-indianola-ave-columbus-oh/54q9pfn/
725 Dennison Ave,,,"725 Dennison Ave, Columbus, OH 43215",False,1880,,https://www.apartments.com/725-dennison-ave-columbus-oh/f871kct/
1793-1799 Ardleigh Rd,,,"1793-1799 Ardleigh Rd, Columbus, OH 43221",False,1958,,https://www.apartments.com/1793-1799-ardleigh-rd-columbus-oh/d9zyqbj/
Roxbury Arms,,,"1599 Roxbury Rd, Columbus, OH 43212",False,1920,71,https://www.apartments.com/roxbury-arms-columbus-oh/p7xmx7t/
3677 N High St,,,"3677 N High St, Columbus, OH 43214",False,,,https://www.apartments.com/3677-n-high-st-columbus-oh/7gqq50y/
1860-1866 Milden Rd,,,"1860-1866 Milden Rd, Upper Arlington, OH 43221",False,1953,,https://www.apartments.com/1860-1866-milden-rd-upper-arlington-oh/2llj449/
White Castle Redevelopment,,,"555 W Goodale St, Columbus, OH 43215",False,2020,254,https://www.apartments.com/white-castle-redevelopment-columbus-oh/m0bwclh/
28-60 Buttles Ave,,,"28-60 Buttles Ave, Columbus, OH 43215",False,1910,10,https://www.apartments.com/28-60-buttles-ave-columbus-oh/cqmkrve/
1989-95 Grasmere Ave,,,"1989-95 Grasmere Ave, Columbus, OH 43211",False,1965,,https://www.apartments.com/1989-95-grasmere-ave-columbus-oh/2yl870b/
Indian Oaks,,,"515 Oakland Park Ave, Columbus, OH 43214",False,1969,48,https://www.apartments.com/indian-oaks-columbus-oh/v0gr1nd/
Bollinger Tower,,,"750 N High St, Columbus, OH 43215",False,1984,100,https://www.apartments.com/bollinger-tower-columbus-oh/z2et84w/
1977-2104 Grasmere Ave,,,"1977-2104 Grasmere Ave, Columbus, OH 43211",False,1957,80,https://www.apartments.com/1977-2104-grasmere-ave-columbus-oh/h3rmbt3/
766-776 Kerr St,,,"766-776 Kerr St, Columbus, OH 43215",False,1920,,https://www.apartments.com/766-776-kerr-st-columbus-oh/nmp45pp/
518 Oakland Park Ave,,,"518 Oakland Park Ave, Columbus, OH 43214",False,1969,12,https://www.apartments.com/518-oakland-park-ave-columbus-oh/0mbpm43/
3751 N High St,,,"3751 N High St, Columbus, OH 43214",False,1938,,https://www.apartments.com/3751-n-high-st-columbus-oh/zw4ngdy/
Kramer Place Apartments,,,"825 N 4th St, Columbus, OH 43215",False,2008,,https://www.apartments.com/kramer-place-apartments-columbus-oh/pem172r/
955 18th Ave,,,"955 18th Ave, Columbus, OH 43211",False,1950,,https://www.apartments.com/955-18th-ave-columbus-oh/1bc5p76/
Victorian Gate Condominiums,,,"647-677 N High St, Columbus, OH 43215",False,1996,220,https://www.apartments.com/victorian-gate-condominiums-columbus-oh/wgpyk0j/
1137-1147 Cleveland Ave,,,"1137-1147 Cleveland Ave, Columbus, OH 43201",False,,,https://www.apartments.com/1137-1147-cleveland-ave-columbus-oh/nmmt35q/
182-188 Warren St,,,"182-188 Warren St, Columbus, OH 43215",False,1920,,https://www.apartments.com/182-188-warren-st-columbus-oh/3zg8fwd/
1217-1223 Cleveland Ave,,,"1217-1223 Cleveland Ave, Columbus, OH 43201",False,1924,,https://www.apartments.com/1217-1223-cleveland-ave-columbus-oh/cpg266g/
663-673 Henrietta St,,,"663-673 Henrietta St, Columbus, OH 43215",False,1900,,https://www.apartments.com/663-673-henrietta-st-columbus-oh/6pwvmcs/
940-944 E Weber Rd,,,"940-944 E Weber Rd, Columbus, OH 43211",False,,,https://www.apartments.com/940-944-e-weber-rd-columbus-oh/8g7mbw3/
Vetro Lofts,,,"789-801 Civitas Ave, Columbus, OH 43215",False,2007,100,https://www.apartments.com/vetro-lofts-columbus-oh/jslg215/
3113-3127 Maize Rd,,,"3113-3127 Maize Rd, Columbus, OH 43224",False,,,https://www.apartments.com/3113-3127-maize-rd-columbus-oh/j0fng57/
1084 E Hudson St,,,"1084 E Hudson St, Columbus, OH 43211",False,1940,,https://www.apartments.com/1084-e-hudson-st-columbus-oh/qptvtsz/
1112-1118 E Maynard Ave,,,"1112-1118 E Maynard Ave, Columbus, OH 43211",False,1956,,https://www.apartments.com/1112-1118-e-maynard-ave-columbus-oh/yc2ktjv/
1035 Ridge St,,,"1035 Ridge St, Columbus, OH 43215",False,1984,,https://www.apartments.com/1035-ridge-st-columbus-oh/fqknlmr/
Segment 2,,,"2905 Atwood Ter, Columbus, OH 43224",False,,,https://www.apartments.com/segment-2-columbus-oh/4xdnswl/
1078 16th Ave,,,"1078 16th Ave, Columbus, OH 43211",False,1923,,https://www.apartments.com/1078-16th-ave-columbus-oh/h48cq91/
1168-1186 E 26th Ave,,,"1168-1186 E 26th Ave, Columbus, OH 43211",False,1953,,https://www.apartments.com/1168-1186-e-26th-ave-columbus-oh/tbw1zz8/
3069-3073 Azelda Ave,,,"3069-3073 Azelda Ave, Columbus, OH 43224",False,,,https://www.apartments.com/3069-3073-azelda-ave-columbus-oh/q9145ly/
3058 Azelda St,,,"3058 Azelda St, Columbus, OH 43224",False,1967,10,https://www.apartments.com/3058-azelda-st-columbus-oh/3zhd0kf/
Oasis Properties Condominium (por),,,"3283 Reis Ave, Columbus, OH 43224",False,1967,11,https://www.apartments.com/oasis-properties-condominium-por-columbus-oh/13vskm5/
Broadway Court Apartments,,,"940-950 E North Broadway St, Columbus, OH 43224",False,1971,72,https://www.apartments.com/broadway-court-apartments-columbus-oh/mh8t4wl/
1188-1196 E 18th Ave,,,"1188-1196 E 18th Ave, Columbus, OH 43211",False,1930,,https://www.apartments.com/1188-1196-e-18th-ave-columbus-oh/w6szcfl/
579-585 Acton Rd,,,"579-585 Acton Rd, Columbus, OH 43214",False,1948,,https://www.apartments.com/579-585-acton-rd-columbus-oh/80bcbq1/
1236-1242 E 21st Ave,,,"1236-1242 E 21st Ave, Columbus, OH 43211",False,1950,,https://www.apartments.com/1236-1242-e-21st-ave-columbus-oh/82yxsy3/
940 Shoemaker Ave,,,"940 Shoemaker Ave, Columbus, OH 43201",False,1963,,https://www.apartments.com/940-shoemaker-ave-columbus-oh/s4ttxt6/
2931-2935 Mcguffey Rd,,,"2931-2935 Mcguffey Rd, Columbus, OH 43224",False,1973,,https://www.apartments.com/2931-2935-mcguffey-rd-columbus-oh/hh98xe0/
3371-3399 Maize Rd,,,"3371-3399 Maize Rd, Columbus, OH 43224",False,1960,24,https://www.apartments.com/3371-3399-maize-rd-columbus-oh/1r5c296/
Segment 1,,,"3074-3090 Howey Rd, Columbus, OH 43224",False,1972,,https://www.apartments.com/segment-1-columbus-oh/9vz0c16/
E 25th Ave,,,"E 25th Ave, Columbus, OH 43211",False,1952,14,https://www.apartments.com/e-25th-ave-columbus-oh/vhjby9f/
The Condominiums at North Bank Park,,,"300 W Spring St, Columbus, OH 43215",False,2007,24,https://www.apartments.com/the-condominiums-at-north-bank-park-columbus-oh/gecyzqy/
885 Gibbard Ave,,,"885 Gibbard Ave, Columbus, OH 43201",False,,17,https://www.apartments.com/885-gibbard-ave-columbus-oh/c6pghvg/
1292-1294 E 17th Ave,,,"1292-1294 E 17th Ave, Columbus, OH 43211",False,1925,,https://www.apartments.com/1292-1294-e-17th-ave-columbus-oh/gg8nzpw/
Parks Edge East,,,"250 W Spring St, Columbus, OH 43215",False,2018,82,https://www.apartments.com/parks-edge-east-columbus-oh/e90e19m/
Thornwood Commons,,,"1079-1135 Olmstead Ave, Columbus, OH 43201",False,1954,76,https://www.apartments.com/thornwood-commons-columbus-oh/pkj39gs/
853-859 Moon Rd,,,"853-859 Moon Rd, Columbus, OH 43224",False,1970,14,https://www.apartments.com/853-859-moon-rd-columbus-oh/c8yc3vg/
10 Indian Springs Dr,,,"10 Indian Springs Dr, Columbus, OH 43214",False,1957,12,https://www.apartments.com/10-indian-springs-dr-columbus-oh/8qgjke1/
78-80 E Chestnut St,,,"78-80 E Chestnut St, Columbus, OH 43215",False,1910,16,https://www.apartments.com/78-80-e-chestnut-st-columbus-oh/3mjgn5f/
Fairglade Plaza Apartments,,,"895-965 Fairglade Ln, Columbus, OH 43224",False,1965,36,https://www.apartments.com/fairglade-plaza-apartments-columbus-oh/ry3fx93/
