Option Name,Developer,Contact,Address,Wi-Fi,Year Built,Units,URL
2310 Delancey Pl Unit 1R,,570-445-3421,"2310 Delancey Pl, Philadelphia, PA 19103",False,,,https://www.apartments.com/2310-delancey-pl-philadelphia-pa-unit-1r/09t6sc3/
1834 Pine St Unit 2F,,,"1834 Pine St, Philadelphia, PA 19103",False,,,https://www.apartments.com/1834-pine-st-philadelphia-pa-unit-2f/53sb74p/
834 Pine St Unit 4B,,,"834 Pine St, Philadelphia, PA 19107",False,,,https://www.apartments.com/834-pine-st-philadelphia-pa-unit-4b/e7e0lhn/
2308 Delancey Pl Unit 1R,,215-687-4994,"2308 Delancey Pl, Philadelphia, PA 19103",False,,,https://www.apartments.com/2308-delancey-pl-philadelphia-pa-unit-1r/2zsb5h8/
172 Carson St,,,"172 Carson St, Philadelphia, PA 19127",False,,,https://www.apartments.com/172-carson-st-philadelphia-pa/d30z7hk/
708 Pine St Unit 1F,,609-308-3861,"708 Pine St, Philadelphia, PA 19106",False,,,https://www.apartments.com/708-pine-st-philadelphia-pa-unit-1f/f4bd6gr/
1331 Lombard St Unit 2**,,732-884-5472,"1331 Lombard St, Philadelphia, PA 19147",False,,,https://www.apartments.com/1331-lombard-st-philadelphia-pa-unit-2/rmfshh3/
1331 Lombard St Unit 3**,,732-884-5311,"1331 Lombard St, Philadelphia, PA 19147",False,,,https://www.apartments.com/1331-lombard-st-philadelphia-pa-unit-3/nddfrln/
1311 Lombard St Unit #305,,215-944-5864,"1311 Lombard St, Philadelphia, PA 19147",False,,,https://www.apartments.com/1311-lombard-st-philadelphia-pa-unit-305/b440148/
1934 Waverly St Unit A201,,267-704-9506,"1934 Waverly St, Philadelphia, PA 19146",False,,,https://www.apartments.com/1934-waverly-st-philadelphia-pa-unit-a201/5fcde2p/
2102 Pine St Unit 3B,,215-944-5967,"2102 Pine St, Philadelphia, PA 19103",False,,,https://www.apartments.com/2102-pine-st-philadelphia-pa-unit-3b/snp7zr7/
1332 Lombard St Unit 2F,,215-944-5992,"1332 Lombard St, Philadelphia, PA 19147",False,,,https://www.apartments.com/1332-lombard-st-philadelphia-pa-unit-2f/xjzxw8n/
330 N Holly St,,267-536-4328,"330 N Holly St, Philadelphia, PA 19104",False,,,https://www.apartments.com/330-n-holly-st-philadelphia-pa/qns6j7x/
1735 Naudain St,,,"1735 Naudain St, Philadelphia, PA 19146",False,,,https://www.apartments.com/1735-naudain-st-philadelphia-pa/vlmle1f/
1134 Rodman St Unit 0,,,"1134 Rodman St, Philadelphia, PA 19147",False,,,https://www.apartments.com/1134-rodman-st-philadelphia-pa-unit-0/457bsxj/
342 N 42nd St,,814-876-3788,"342 N 42nd St, Philadelphia, PA 19104",False,,,https://www.apartments.com/342-n-42nd-st-philadelphia-pa/ex6p5eq/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
4200 Ludlow St Unit 101,,844-804-2233,"4200 Ludlow St, Philadelphia, PA 19104",True,,,https://www.apartments.com/4200-ludlow-st-philadelphia-pa-unit-101/71wc0yy/
329 Wright St,,,"329 Wright St, Philadelphia, PA 19128",False,,,https://www.apartments.com/329-wright-st-philadelphia-pa/rvd05h1/
7401 Fayette St Unit Apt 2,,260-225-4172,"7401 Fayette St, Philadelphia, PA 19138",False,,,https://www.apartments.com/7401-fayette-st-philadelphia-pa-unit-apt-2/ed8g9zp/
732 S 18th St Unit B,,267-563-8692,"732 S 18th St, Philadelphia, PA 19146",False,,,https://www.apartments.com/732-s-18th-st-philadelphia-pa-unit-b/rgpwge0/
726 S 19th St Unit 2F,,,"726 S 19th St, Philadelphia, PA 19146",False,,,https://www.apartments.com/726-s-19th-st-philadelphia-pa-unit-2f/cb18f1d/
,,,,,,,
,,,,,,,
,,,,,,,
515 E Sedgwick St Unit 1,,844-302-5017,"515 E Sedgwick St, Philadelphia, PA 19119",False,,,https://www.apartments.com/515-e-sedgwick-st-philadelphia-pa-unit-1/lw0211f/
4730 Silverwood St,,,"4730 Silverwood St, Philadelphia, PA 19128",False,,,https://www.apartments.com/4730-silverwood-st-philadelphia-pa/xt2qjbm/
129 Ripka St,,267-416-5202,"129 Ripka St, Philadelphia, PA 19127",False,,,https://www.apartments.com/129-ripka-st-philadelphia-pa/w8485lj/
4258 Chestnut St,,844-259-5043,"4258 Chestnut St, Philadelphia, PA 19104",False,,,https://www.apartments.com/4258-chestnut-st-philadelphia-pa/0r8w313/
742 S 3rd St Unit 1,,215-372-1148,"742 S 3rd St, Philadelphia, PA 19147",False,,,https://www.apartments.com/742-s-3rd-st-philadelphia-pa-unit-1/5w8k0gm/
757 S 3rd St Unit 1,,910-501-2198,"757 S 3rd St, Philadelphia, PA 19147",False,,,https://www.apartments.com/757-s-3rd-st-philadelphia-pa-unit-1/32jxe2e/
4313 Sansom St Unit 1,,267-332-1501,"4313 Sansom St, Philadelphia, PA 19104",False,,,https://www.apartments.com/4313-sansom-st-philadelphia-pa-unit-1/e8e4mqp/
761 S 3rd St Unit 2,,267-592-3784,"761 S 3rd St, Philadelphia, PA 19147",False,,,https://www.apartments.com/761-s-3rd-st-philadelphia-pa-unit-2/jcrdc76/
4317 Sansom St Unit 19104,,484-378-9969,"4317 Sansom St, Philadelphia, PA 19104",False,,,https://www.apartments.com/4317-sansom-st-philadelphia-pa-unit-19104/hte9c63/
1802 Christian St,,484-388-5186,"1802 Christian St, Philadelphia, PA 19146",False,,,https://www.apartments.com/1802-christian-st-philadelphia-pa/hzgst83/
1521 Montrose St,,570-931-5245,"1521 Montrose St, Philadelphia, PA 19146",False,,,https://www.apartments.com/1521-montrose-st-philadelphia-pa/r0x2v31/
1521 Montrose St,,570-290-7819,"1521 Montrose St, Philadelphia, PA 19146",False,,,https://www.apartments.com/1521-montrose-st-philadelphia-pa/rl1vqb3/
97 Ashland Ave Unit 8B,,215-647-9895,"97 Ashland Ave, Bala Cynwyd, PA 19004",False,,,https://www.apartments.com/97-ashland-ave-bala-cynwyd-pa-unit-8b/ryqvs51/
121 Montgomery Ave Unit 302,,267-415-8202,"121 Montgomery Ave, Bala Cynwyd, PA 19004",False,,,https://www.apartments.com/121-montgomery-ave-bala-cynwyd-pa-unit-302/kvrx9xc/
121 Montgomery Ave Unit 106,,267-415-4790,"121 Montgomery Ave, Bala Cynwyd, PA 19004",False,,,https://www.apartments.com/121-montgomery-ave-bala-cynwyd-pa-unit-106/rlsqst3/
125 Montgomery Ave Unit A3,,267-415-6817,"125 Montgomery Ave, Bala Cynwyd, PA 19004",False,,,https://www.apartments.com/125-montgomery-ave-bala-cynwyd-pa-unit-a3/xdrvk8m/
783 S 2nd St Unit E,,215-989-4071,"783 S 2nd St, Philadelphia, PA 19147",False,,,https://www.apartments.com/783-s-2nd-st-philadelphia-pa-unit-e/gxpxddw/
800 S 3rd St Unit 1,,484-429-6137,"800 S 3rd St, Philadelphia, PA 19147",False,,,https://www.apartments.com/800-s-3rd-st-philadelphia-pa-unit-1/232n399/
609 N Wilton St,,267-296-9640,"609 N Wilton St, Philadelphia, PA 19131",False,,,https://www.apartments.com/609-n-wilton-st-philadelphia-pa/2s8wv69/
403 S 40th St Unit 3R,,302-281-2588,"403 S 40th St, Philadelphia, PA 19104",False,,,https://www.apartments.com/403-s-40th-st-philadelphia-pa-unit-3r/yrhg4vs/
220 S 43rd St Unit 1st,,,"220 S 43rd St, Philadelphia, PA 19104",False,,,https://www.apartments.com/220-s-43rd-st-philadelphia-pa-unit-1st/h00l9f3/
4531 Sansom St,,215-910-4332,"4531 Sansom St, Philadelphia, PA 19139",False,,,https://www.apartments.com/4531-sansom-st-philadelphia-pa/h3s2s52/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
4525 Walnut St,,844-259-5419,"4525 Walnut St, Philadelphia, PA 19139",False,,,https://www.apartments.com/4525-walnut-st-philadelphia-pa/en2yfyn/
5736 Woodcrest Ave,,844-302-0458,"5736 Woodcrest Ave, Philadelphia, PA 19131",False,,,https://www.apartments.com/5736-woodcrest-ave-philadelphia-pa/6xpkjqs/
5736 Woodcrest Ave,,484-320-7926,"5736 Woodcrest Ave, Philadelphia, PA 19131",False,,,https://www.apartments.com/5736-woodcrest-ave-philadelphia-pa/p6f9bcv/
532 Carpenter St Unit A,,302-281-2015,"532 Carpenter St, Philadelphia, PA 19147",False,,,https://www.apartments.com/532-carpenter-st-philadelphia-pa-unit-a/7we1erz/
2553 Grays Ferry Ave,,267-589-0100,"2553 Grays Ferry Ave, Philadelphia, PA 19146",False,,,https://www.apartments.com/2553-grays-ferry-ave-philadelphia-pa/3smydfd/
1 Christian St,,267-515-5804,"1 Christian St, Philadelphia, PA 19147",False,,,https://www.apartments.com/1-christian-st-philadelphia-pa/xwsedyp/
4715 Walnut St Unit 108,,484-402-4714,"4715 Walnut St, Philadelphia, PA 19139",False,,,https://www.apartments.com/4715-walnut-st-philadelphia-pa-unit-108/7s87gyz/
4217 Baltimore Ave Unit 1F,,,"4217 Baltimore Ave, Philadelphia, PA 19104",False,,,https://www.apartments.com/4217-baltimore-ave-philadelphia-pa-unit-1f/s9kb7y4/
54 Highland Ave Unit 2,,215-240-7359,"54 Highland Ave, Bala Cynwyd, PA 19004",False,,,https://www.apartments.com/54-highland-ave-bala-cynwyd-pa-unit-2/xsf5jpq/
447 S 43rd St Unit 2F,,,"447 S 43rd St, Philadelphia, PA 19104",False,,,https://www.apartments.com/447-s-43rd-st-philadelphia-pa-unit-2f/1g9k146/
4124 Chester Ave Unit 1,,,"4124 Chester Ave, Philadelphia, PA 19104",False,,,https://www.apartments.com/4124-chester-ave-philadelphia-pa-unit-1/x01ts3p/
4844 Walnut St Unit B2,,,"4844 Walnut St, Philadelphia, PA 19139",False,,,https://www.apartments.com/4844-walnut-st-philadelphia-pa-unit-b2/cwbnd6e/
700 New St Unit 106,,609-403-0229,"700 New St, Camden, NJ 08103",False,,,https://www.apartments.com/700-new-st-camden-nj-unit-106/8xhn6m2/
4836 Walnut St Unit 3,,,"4836 Walnut St, Philadelphia, PA 19139",False,,,https://www.apartments.com/4836-walnut-st-philadelphia-pa-unit-3/7blsblz/
1221 S Broad St Unit 608,,,"1221 S Broad St, Philadelphia, PA 19147",False,,,https://www.apartments.com/1221-s-broad-st-philadelphia-pa-unit-608/4p04vpl/
1120 Titan St,,,"1120 Titan St, Philadelphia, PA 19147",False,,,https://www.apartments.com/1120-titan-st-philadelphia-pa/v7cqzxd/
4227 Regent Square,,732-242-7796,"4227 Regent Square, Philadelphia, PA 19104",False,,,https://www.apartments.com/4227-regent-square-philadelphia-pa/9eyhqt5/
1254 Point Breeze Ave Unit 1,,360-862-2065,"1254 Point Breeze Ave, Philadelphia, PA 19146",False,,,https://www.apartments.com/1254-point-breeze-ave-philadelphia-pa-unit-1/vfshtbf/
4248 Regent Square,,267-603-4264,"4248 Regent Square, Philadelphia, PA 19104",False,,,https://www.apartments.com/4248-regent-square-philadelphia-pa/q81n9ey/
4248 Regent Square,,844-660-8720,"4248 Regent Square, Philadelphia, PA 19104",False,,,https://www.apartments.com/4248-regent-square-philadelphia-pa/1jsp434/
1308 Point Breeze Ave Unit 2F,,215-395-6926,"1308 Point Breeze Ave, Philadelphia, PA 19146",False,,,https://www.apartments.com/1308-point-breeze-ave-philadelphia-pa-unit-2f/4tjxjsh/
